from	to
5889	5985
5889	672
5889	5890
5889	56655
5889	5884
5889	7316
5889	7156
5889	7517
5889	197342
5889	91442
5889	83695
5889	5425
10524	545
10524	641
10524	1763
10524	5893
10524	7516
10524	9156
10524	5429
10524	6118
10524	54107
10524	10111
10524	5111
10524	5983
10524	675
10524	5981
10524	5810
10524	7158
10524	11200
10524	5888
10524	5984
10524	144715
10524	146956
10524	5932
10524	7311
10524	1111
10524	5424
10524	5985
10524	672
10524	5890
10524	56655
10524	5884
10524	7316
10524	7156
10524	8914
10524	7517
10524	197342
10524	83695
10524	5425
7398	22909
7398	9937
7398	64858
7398	6118
7398	54107
7398	2189
7398	5111
7398	5983
7398	675
7398	5981
7398	2175
7398	201254
7398	5984
7398	146956
7398	2187
7398	199990
7398	55120
7398	7311
7398	5424
7398	5985
7398	56655
7398	7316
7398	197342
7398	91442
7398	5425
545	641
545	1763
545	5893
545	5980
545	7516
545	9156
545	29089
545	6118
545	7507
545	2189
545	10111
545	5111
545	5983
545	675
545	5810
545	7158
545	11200
545	5888
545	2175
545	201254
545	5984
545	144715
545	2187
545	5932
545	199990
545	55120
545	7311
545	1111
545	5985
545	672
545	5890
545	5884
545	7316
545	7156
545	8914
545	7517
545	91442
545	83695
641	100533467
641	1763
641	5893
641	7516
641	9156
641	29089
641	5429
641	6118
641	54107
641	2189
641	10111
641	5111
641	5983
641	675
641	5981
641	5810
641	7158
641	11200
641	5888
641	2175
641	201254
641	5984
641	144715
641	146956
641	2187
641	5932
641	55120
641	7311
641	1111
641	5424
641	5985
641	672
641	5890
641	56655
641	5884
641	7316
641	7156
641	8914
641	7517
641	197342
641	91442
641	83695
641	5425
100533467	5893
100533467	9156
100533467	142
100533467	6118
100533467	54107
100533467	7507
100533467	5111
100533467	5983
100533467	5981
100533467	5888
100533467	5984
100533467	7311
100533467	5424
100533467	5985
100533467	56655
100533467	7316
100533467	7517
100533467	91442
100533467	5425
1763	5893
1763	7516
1763	9156
1763	5429
1763	6118
1763	54107
1763	10111
1763	5111
1763	5983
1763	675
1763	5981
1763	5810
1763	7158
1763	11200
1763	5888
1763	5984
1763	144715
1763	146956
1763	5932
1763	7311
1763	1111
1763	5424
1763	5985
1763	672
1763	5890
1763	56655
1763	5884
1763	7316
1763	7156
1763	8914
1763	7517
1763	197342
1763	83695
1763	5425
5893	5980
5893	9937
5893	9156
5893	5429
5893	6118
5893	7507
5893	10111
5893	5983
5893	675
5893	5810
5893	7158
5893	11200
5893	5888
5893	5984
5893	144715
5893	146956
5893	5932
5893	1111
5893	5985
5893	672
5893	5890
5893	5884
5893	7156
5893	7517
5893	83695
5980	9937
5980	9156
5980	64858
5980	5429
5980	6118
5980	54107
5980	7507
5980	10111
5980	5111
5980	5983
5980	5981
5980	7158
5980	11200
5980	5888
5980	5984
5980	7311
5980	5424
5980	5985
5980	56655
5980	353497
5980	7316
5980	7517
5980	91442
5980	5425
7516	9156
7516	5429
7516	6118
7516	54107
7516	10111
7516	5111
7516	5983
7516	675
7516	5981
7516	5810
7516	5888
7516	5984
7516	144715
7516	146956
7516	5932
7516	7311
7516	5424
7516	5985
7516	672
7516	5890
7516	56655
7516	5884
7516	7316
7516	7156
7516	7517
7516	197342
7516	83695
7516	5425
22909	9937
22909	29089
22909	64858
22909	2189
22909	2175
22909	201254
22909	146956
22909	2187
22909	199990
22909	55120
22909	7311
22909	353497
22909	7316
22909	197342
22909	91442
9937	9156
9937	29089
9937	64858
9937	2189
9937	5888
9937	2175
9937	201254
9937	146956
9937	2187
9937	199990
9937	55120
9937	7311
9937	672
9937	353497
9937	7316
9937	197342
9937	91442
9156	29089
9156	64858
9156	5429
9156	6118
9156	54107
9156	7507
9156	10111
9156	5111
9156	5983
9156	675
9156	5981
9156	5810
9156	7158
9156	11200
9156	5888
9156	5984
9156	144715
9156	146956
9156	5932
9156	7311
9156	1111
9156	5424
9156	5985
9156	672
9156	5890
9156	56655
9156	5884
9156	7316
9156	7156
9156	8914
9156	7517
9156	197342
9156	91442
9156	83695
9156	5425
142	6118
142	54107
142	7507
142	10111
142	5111
142	5983
142	675
142	5981
142	5888
142	5984
142	5932
142	7311
142	1111
142	5424
142	5985
142	672
142	56655
142	7316
142	8914
142	5425
29089	64858
29089	6118
29089	2189
29089	5111
29089	5983
29089	5810
29089	5888
29089	2175
29089	201254
29089	5984
29089	146956
29089	2187
29089	199990
29089	55120
29089	7311
29089	1111
29089	5985
29089	672
29089	5884
29089	7316
29089	7156
29089	197342
29089	91442
64858	2189
64858	2175
64858	201254
64858	146956
64858	2187
64858	199990
64858	55120
64858	7311
64858	672
64858	353497
64858	7316
64858	197342
64858	91442
5429	6118
5429	7507
5429	10111
5429	5111
5429	5983
5429	675
5429	5981
5429	5888
5429	5984
5429	5932
5429	7311
5429	5424
5429	5985
5429	672
5429	5890
5429	353497
5429	7316
5429	7156
5429	7517
6118	54107
6118	7507
6118	2189
6118	10111
6118	5111
6118	5983
6118	675
6118	5981
6118	5810
6118	7158
6118	11200
6118	5888
6118	2175
6118	201254
6118	5984
6118	144715
6118	2187
6118	5932
6118	199990
6118	55120
6118	7311
6118	1111
6118	5424
6118	5985
6118	672
6118	5890
6118	56655
6118	5884
6118	7316
6118	7156
6118	8914
6118	7517
6118	91442
6118	83695
6118	5425
54107	7507
54107	10111
54107	5111
54107	5983
54107	675
54107	5981
54107	5888
54107	5984
54107	5932
54107	7311
54107	5424
54107	5985
54107	672
54107	5890
54107	56655
54107	7316
54107	7156
54107	7517
54107	5425
7507	5111
7507	5983
7507	5981
7507	7158
7507	5888
7507	5984
7507	7311
7507	1111
7507	5424
7507	5985
7507	56655
7507	7316
7507	7517
7507	91442
7507	5425
2189	5983
2189	675
2189	5810
2189	2175
2189	201254
2189	5984
2189	146956
2189	2187
2189	199990
2189	55120
2189	7311
2189	1111
2189	5985
2189	672
2189	5884
2189	353497
2189	7316
2189	7156
2189	7517
2189	197342
2189	91442
10111	5111
10111	5983
10111	675
10111	5981
10111	5810
10111	7158
10111	11200
10111	5888
10111	5984
10111	144715
10111	146956
10111	5932
10111	7311
10111	1111
10111	5424
10111	5985
10111	672
10111	5890
10111	56655
10111	5884
10111	7316
10111	7156
10111	8914
10111	7517
10111	197342
10111	83695
10111	5425
5111	5983
5111	675
5111	5981
5111	5888
5111	5984
5111	5932
5111	7311
5111	1111
5111	5424
5111	5985
5111	672
5111	5890
5111	56655
5111	5884
5111	7316
5111	7156
5111	8914
5111	7517
5111	5425
5983	675
5983	5981
5983	5810
5983	5888
5983	2175
5983	5984
5983	144715
5983	2187
5983	5932
5983	55120
5983	7311
5983	1111
5983	5424
5983	5985
5983	672
5983	5890
5983	56655
5983	5884
5983	7316
5983	7156
5983	8914
5983	7517
5983	83695
5983	5425
675	5981
675	5810
675	7158
675	11200
675	5888
675	2175
675	5984
675	144715
675	146956
675	2187
675	5932
675	55120
675	7311
675	1111
675	5424
675	5985
675	672
675	5890
675	56655
675	5884
675	353497
675	7316
675	7156
675	7517
675	197342
675	91442
675	83695
675	5425
5981	5888
5981	5984
5981	5932
5981	7311
5981	5424
5981	5985
5981	672
5981	5890
5981	56655
5981	5884
5981	7316
5981	7156
5981	7517
5981	5425
5810	7158
5810	11200
5810	5888
5810	2175
5810	5984
5810	144715
5810	2187
5810	5932
5810	55120
5810	1111
5810	5985
5810	672
5810	5890
5810	5884
5810	7156
5810	8914
5810	83695
7158	11200
7158	5888
7158	5932
7158	7311
7158	1111
7158	5424
7158	672
7158	5884
7158	7316
7158	7156
7158	8914
7158	7517
11200	5888
11200	7311
11200	1111
11200	672
11200	5890
11200	5884
11200	7316
11200	7156
11200	8914
11200	7517
5888	2175
5888	5984
5888	144715
5888	146956
5888	5932
5888	7311
5888	1111
5888	5424
5888	5985
5888	672
5888	5890
5888	56655
5888	5884
5888	353497
5888	7316
5888	7156
5888	7517
5888	197342
5888	83695
5888	5425
2175	201254
2175	5984
2175	146956
2175	2187
2175	199990
2175	55120
2175	7311
2175	1111
2175	5985
2175	672
2175	5884
2175	353497
2175	7316
2175	7156
2175	197342
2175	91442
201254	146956
201254	2187
201254	199990
201254	55120
201254	7311
201254	353497
201254	7316
201254	197342
201254	91442
5984	144715
5984	2187
5984	5932
5984	55120
5984	7311
5984	1111
5984	5424
5984	5985
5984	672
5984	5890
5984	56655
5984	5884
5984	7316
5984	7156
5984	8914
5984	7517
5984	83695
5984	5425
144715	5932
144715	1111
144715	5985
144715	672
144715	5890
144715	5884
144715	7156
144715	8914
144715	83695
146956	2187
146956	5932
146956	199990
146956	55120
146956	7311
146956	1111
146956	672
146956	5890
146956	353497
146956	7316
146956	7156
146956	7517
146956	197342
146956	91442
2187	199990
2187	55120
2187	7311
2187	1111
2187	5985
2187	672
2187	5884
2187	353497
2187	7316
2187	7156
2187	197342
2187	91442
5932	7311
5932	1111
5932	5424
5932	5985
5932	672
5932	5890
5932	56655
5932	5884
5932	7316
5932	7156
5932	8914
5932	7517
5932	197342
5932	83695
5932	5425
199990	55120
199990	7311
199990	353497
199990	7316
199990	197342
199990	91442
55120	7311
55120	1111
55120	5985
55120	672
55120	5884
55120	353497
55120	7316
55120	7156
55120	197342
55120	91442
7311	1111
7311	5424
7311	5985
7311	672
7311	5890
7311	56655
7311	353497
7311	7316
7311	7156
7311	7517
7311	197342
7311	91442
7311	5425
1111	5985
1111	672
1111	5884
1111	7316
1111	7156
1111	8914
1111	7517
1111	83695
5424	5985
5424	672
5424	5890
5424	56655
5424	7316
5424	7156
5424	8914
5424	7517
5424	5425
5985	672
5985	5890
5985	56655
5985	5884
5985	7316
5985	7156
5985	8914
5985	7517
5985	83695
5985	5425
672	5890
672	56655
672	5884
672	7316
672	7156
672	8914
672	7517
672	197342
672	91442
672	83695
672	5425
5890	56655
5890	5884
5890	7316
5890	7156
5890	7517
5890	197342
5890	83695
5890	5425
56655	7316
56655	7156
56655	7517
56655	5425
5884	7156
5884	8914
5884	7517
5884	83695
353497	7316
353497	197342
353497	91442
7316	7156
7316	7517
7316	197342
7316	91442
7316	5425
7156	8914
7156	7517
7156	197342
7156	91442
7156	83695
7156	5425
8914	83695
7517	197342
7517	5425
197342	91442
